X1,Y1,Z1
0.636960137,0.270193907,18.21332527
0.559470912,0.628542371,15.53468604
0.696333444,1.080453311,13.26689592
1.033339233,1.796643389,11.37324892
1.658568816,3.034382391,9.869469211
2.775291669,5.221806904,8.911162435
4.746281511,9.019487794,9.063706874
8.074073132,14.97483858,11.98835139
12.83749506,21.22527269,21.00758559
16.66675206,19.36724626,35.77017116
14.84695101,6.484357782,42.45570781
8.506395598,-2.491540111,37.16902355
2.925792714,-4.34961467,30.570565
-0.325209189,-4.17266477,25.78947446
-2.058268206,-4.262603743,22.27617455
-3.236861721,-5.134004138,19.675952
-4.498469284,-6.914641912,18.05378134
-6.237721766,-9.676157823,17.84994849
-8.632746438,-13.10570913,19.94391571
-11.35669512,-15.59044387,25.14400589
-13.10597196,-14.17609821,31.93784009
-12.3075355,-8.693132161,35.51365436
-9.335986747,-3.690089815,33.89503729
-6.179068307,-1.64114116,29.93688194
-4.061818862,-1.540854026,25.92331089
-3.075900441,-2.221665447,22.44380038
-2.943822732,-3.302598559,19.57319174
-3.473551313,-4.880459056,17.39531862
-4.659896551,-7.248842354,16.17857948
-6.634469165,-10.6588328,16.58547701
-9.452659187,-14.68039043,19.84791449
-12.50120582,-16.86906447,26.834916
-13.8784017,-13.52840559,34.53731901
-11.97065434,-6.432033696,36.73101103
-8.145148348,-1.689498138,33.42552368
-4.814260646,-0.376026895,28.78666724
-2.841763869,-0.611182868,24.61672813
-1.991523301,-1.270641854,21.09499798
-1.86827602,-2.119224513,18.15143218
-2.258705116,-3.309642598,15.77245579
-3.160817257,-5.167110238,14.06949559
-4.750903775,-8.130542679,13.43630971
-7.312328297,-12.51518323,14.90275919
-10.89966877,-17.36152422,20.38231004
-14.30716014,-18.24685904,30.42985142
-14.55832643,-11.08410863,38.35552797
-10.72555073,-2.529224683,37.37619171
-5.971220198,1.004576634,32.0690027
-2.672920602,1.375963696,27.02845784
-0.930380721,1.023996219,22.91763793
-0.115416846,0.791334572,19.50568854
0.289722484,0.813685967,16.62651726
0.585431154,1.093395135,14.19148252
0.948081591,1.688790011,12.15179925
1.528748503,2.7786107,10.50660207
2.532961229,4.721356797,9.370131103
4.293384871,8.112715975,9.186382538
7.290873177,13.57835625,11.30225222
11.78021941,20.08493464,18.71447858
16.10748038,20.68875686,32.75404035
15.66798753,9.350105914,42.12736057
9.89913824,-1.182291664,38.52797584
3.979205807,-4.071339228,31.74736197
0.32356104,-4.039543544,26.61353047
-1.611501021,-3.987287205,22.84702009
-2.815487756,-4.642652588,20.00496959
-3.983825474,-6.170150464,18.06281262
-5.556175526,-8.687815894,17.3505433
-7.793260535,-12.1064179,18.64834185
-10.58747973,-15.316479,23.01149625
-12.92676573,-15.4156958,30.0158008
-13.00400472,-10.61003124,35.30585041
-10.3973803,-4.727809108,35.04051405
-6.974819795,-1.72885142,31.3012572
-4.416641509,-1.20252287,27.08667788
-3.071753422,-1.711687155,23.36400337
-2.673344599,-2.629050597,20.2426696
-2.960226655,-3.941240799,17.75229437
-3.8597026,-5.908818533,16.04761736
-5.477364294,-8.876348873,15.57754562
-7.980758475,-12.90723632,17.35346982
-11.20355635,-16.66271531,22.82639438
-13.8082462,-16.26391908,31.40439146
-13.4660512,-9.791475117,37.0508458
-10.01721214,-3.070191215,35.67201018
-6.056944364,-0.295921297,31.03536103
-3.342507614,-0.040119227,26.46163663
-1.966111528,-0.540381695,22.5844563
-1.480773974,-1.190476607,19.32358898
-1.538909052,-1.98830242,16.59589197
-2.011016347,-3.152719781,14.39093783
-2.957510259,-5.033825733,12.82030412
-4.603358219,-8.114121038,12.29129673
-7.287610453,-12.78722267,13.91752702
-11.11789924,-18.07424801,19.88439717
-14.78372744,-18.95105107,30.95466784
-14.90587629,-10.77024258,39.38435051
-10.57744338,-1.578420689,37.79900922
-5.475810985,1.851503561,32.02361587
-2.054224142,2.105879087,26.87756677
-0.251632567,1.821301935,22.79020484
0.671112534,1.83502844,19.44711029
1.29634421,2.314828625,16.68606303
1.992892499,3.371888161,14.47641433
3.045296604,5.260843148,12.93314697
4.769619625,8.409763901,12.49082897
7.52960188,13.14098268,14.32050772
11.38520274,18.26847981,20.61290838
14.88298302,18.55204207,31.7198393
14.66614335,10.04427361,39.44642479
10.21246332,1.280529547,37.37075492
5.23783794,-1.808713547,31.61919887
1.969942897,-1.977472975,26.56847773
0.26545689,-1.687348104,22.53742341
-0.601784808,-1.692909111,19.2255485
-1.187016084,-2.139333523,16.47898799
-1.838465511,-3.129168684,14.26187698
-2.825556991,-4.908497764,12.66769094
-4.454089332,-7.909086542,12.07744501
-7.099665493,-12.53927191,13.562791
-10.92392127,-17.95422279,19.31084457
-14.72387688,-19.27081579,30.38685667
-15.09767851,-11.31099132,39.36813672
-10.84732365,-1.764457117,38.14566521
-5.631816958,1.931427123,32.33195257
-2.083718802,2.249302983,27.10649552
-0.20068657,1.973407747,22.97859423
0.771709373,2.007022168,19.61854335
1.440344768,2.537397876,16.85837378
2.193459931,3.686844335,14.6770958
3.331474103,5.721432819,13.22100024
5.180713277,9.058894444,12.9991847
8.081555284,13.88693851,15.30872876
11.94356774,18.54967285,22.2807155
15.00215907,17.50433765,33.24547063
14.06974476,8.539912911,39.36248423
9.440331283,0.777436168,36.398894
4.778279437,-1.646442323,30.75728863
1.840198827,-1.659638039,25.9090596
0.342824568,-1.351951072,21.99498301
-0.399953189,-1.316498603,18.7483206
-0.881639585,-1.650081929,16.02979853
-1.401426247,-2.42542743,13.78781752
-2.185694197,-3.846879449,12.05776872
-3.497913671,-6.314481468,11.06726085
-5.708293356,-10.38259584,11.5486544
-9.197300295,-16.1072039,15.35253498
-13.57608053,-20.45908352,25.06306125
-16.00108771,-15.97153056,37.39312997
-13.16206305,-4.608101124,40.43645108
-7.439486182,1.810414206,35.02968278
-2.867868566,2.976502631,29.14964631
-0.278076089,2.757274241,24.61353189
1.073892653,2.764084067,21.04698951
1.96198869,3.371060936,18.19595334
2.902033024,4.725350197,16.04842602
4.262783532,7.068052224,14.8387777
6.373015297,10.67042361,15.25428947
9.422277987,15.16846145,18.71669143
12.84351324,17.86033956,26.50354261
14.46352637,14.12700964,35.37500798
12.28473953,5.935432076,37.75336418
7.950389769,0.738213597,33.88016966
4.280030798,-0.54564005,28.84543731
2.139484614,-0.304699917,24.49747648
1.158889546,0.188815271,20.86865115
0.838431272,0.659578351,17.80527144
0.882873008,1.184280046,15.21539159
1.194029326,1.943097163,13.05420206
1.818496276,3.199635174,11.33592915
2.93453103,5.365563592,10.21743298
4.874312152,9.043338411,10.25268356
8.083382951,14.66940651,13.00092736
12.57907274,20.42520714,21.40964355
16.17335084,18.82366114,34.99746378
14.6383726,7.159172869,41.56262348
8.812794693,-1.509907677,36.9859341
3.49034299,-3.55339488,30.61026081
0.325045519,-3.424112808,25.74913647
-1.34056828,-3.400760713,22.05630708
-2.400670929,-4.040912637,19.18556347
-3.470000618,-5.505296209,17.12229923
-4.960677825,-7.981408841,16.15886149
-7.174976226,-11.56319307,17.06120211
-10.14776397,-15.45542274,21.12791408
-13.02410402,-16.65735569,28.71745675
-13.7248972,-12.03311133,35.62540719
-11.18059552,-5.049943968,36.29167745
-7.309401738,-1.187834044,32.39025334
-4.27200016,-0.376750737,27.8010894
-2.589682652,-0.763403528,23.78432613
-1.93446616,-1.470526286,20.40028056
-1.941560206,-2.384640292,17.58525257
-2.448439989,-3.707781192,15.3497924
-3.497835434,-5.796906023,13.85501611
-5.300669787,-9.097750649,13.61167042
-8.131190661,-13.76826659,15.87182185
-11.85250638,-18.16821079,22.59796257
-14.7580215,-17.11919763,33.00915534
-13.88065713,-8.667193161,38.86463762
-9.488704611,-1.215471463,36.15663719
-5.004271061,1.220473248,30.71638952
-2.147802209,1.258397285,25.92506052
-0.70336935,0.894136843,22.01154673
-0.038207972,0.706922277,18.74264219
0.302968104,0.762509512,15.97750209
0.574289781,1.059290212,13.63733826
0.92915303,1.664773502,11.67718307
1.510472035,2.767771547,10.09866532
2.524275135,4.739247946,9.020023611
4.310700073,8.194206159,8.898629626
7.364243589,13.77682699,11.12950332
11.93968231,20.38195261,18.82087764
16.28573275,20.7303631,33.22416875
15.65546561,8.918219047,42.41423931
9.693148211,-1.565541315,38.44220729
3.738631318,-4.289246299,31.60702977
0.106864998,-4.218145105,26.52800935
-1.817449706,-4.198633472,22.83079283
-3.039374257,-4.920272019,20.07507209
-4.252669487,-6.532859913,18.26069338
-5.887197641,-9.12366731,17.75618957
-8.168751462,-12.49945844,19.36799077
-10.89674637,-15.34807496,24.02153226
-12.94906463,-14.79075665,30.82579301
-12.64837345,-9.766978204,35.28877357
-9.927827644,-4.364057147,34.44382
-6.676592686,-1.820406735,30.67099344
-4.348775077,-1.484181599,26.59538411
-3.182946982,-2.075137136,23.01385
-2.920333473,-3.088527408,20.03423565
-3.340247111,-4.562415762,17.72417285
-4.405461734,-6.770121129,16.30807125
-6.232076551,-9.996287073,16.36131453
-8.916909536,-14.00918946,19.02585444
-12.02325261,-16.79828684,25.41573106
-13.85678299,-14.53475433,33.45026548
-12.51021165,-7.627234031,36.84884425
-8.824465968,-2.228459792,34.18565786
-5.300097148,-0.449093706,29.57233569
-3.095446062,-0.529939734,25.2909508
-2.083022312,-1.150817098,21.66326107
-1.85672032,-1.96451324,18.624199
-2.166027973,-3.080314299,16.14612939
-2.974982076,-4.799556817,14.31313567
-4.432319543,-7.547334812,13.45378656
-6.813769734,-11.69998246,14.46025334
-10.25953599,-16.65511321,19.13074465
-13.86748415,-18.63141112,28.62756919
-14.8318331,-12.66087051,37.61260059
-11.5239888,-3.64439322,38.02375377
-6.690838272,0.715132511,32.98159601
-3.105649163,1.394256276,27.79402758
-1.147526518,1.070451065,23.54417675
-0.223124302,0.796451231,20.03085488
0.220833095,0.7698182,17.07029295
0.514542524,0.993831238,14.56459655
0.845639844,1.508454203,12.4579549
1.360318048,2.462678143,10.73596031
2.244400066,4.170138866,9.475824497
3.796818668,7.175850768,9.014131041
6.475405985,12.16617302,10.42076887
10.67515204,18.79768354,16.33968617
15.39566151,21.68823883,29.36486334
16.38858795,12.47565589,41.33084143
11.38977239,0.376091689,40.03283642
5.100589935,-3.907627549,33.16378427
0.919231086,-4.151441587,27.62840394
-1.315958362,-4.00047029,23.61939848
-2.618351449,-4.48744892,20.59973573
-3.75940669,-5.824863149,18.46381587
-5.224708126,-8.12892625,17.46499144
-7.313168016,-11.38410614,18.28103644
-10.02049635,-14.77006274,21.95953886
-12.55658979,-15.72058653,28.5902307
-13.18371808,-11.79434995,34.59689144
-11.02823921,-5.751896133,35.41618359
-7.628390383,-2.141769404,32.10269751
-4.86129264,-1.258193766,27.88411379
-3.304346015,-1.640809644,24.06534198
-2.75481947,-2.503139943,20.84132393
-2.932317373,-3.745723039,18.24140422
-3.728430857,-5.592108231,16.39530046
-5.219426294,-8.379163925,15.69254379
-7.56983679,-12.24603385,17.03622993
-10.69878946,-16.16712508,21.84810705
-13.49962673,-16.63721553,30.0989742
-13.69330964,-10.94497734,36.54376566
-10.61905322,-3.922703631,36.11620029
-6.627299127,-0.601570579,31.73113648
-3.723152227,-0.105662735,27.10321381
-2.189305679,-0.5604459,23.14078937
-1.614836535,-1.223882629,19.80819729
-1.632776768,-2.042452997,17.02226579
-2.091269305,-3.223354603,14.77268212
-3.035982216,-5.113126485,13.17394561
-4.680760363,-8.183022163,12.63692678
-7.348845617,-12.79511059,14.26646805
-11.1209979,-17.9316264,20.17711983
-14.68245945,-18.68198142,30.98694761
-14.76495121,-10.69659831,39.13423732
-10.53787789,-1.760418724,37.59889978
-5.55337849,1.621734292,31.94505933
-2.197875007,1.885004037,26.84300581
-0.4337978,1.579191667,22.75790839
0.44692825,1.524749459,19.39821829
1.004093855,1.875925553,16.59970937
1.584592797,2.715383075,14.30911258
2.443951964,4.253955943,12.57868002
3.864459417,6.894898607,11.68458084
6.217871295,11.13929492,12.46659241
9.811927068,16.74891024,16.88641813
13.98584605,20.05171885,27.05210182
15.6745231,14.26088649,38.16812385
12.31193694,3.583090069,39.54011533
6.812803582,-1.729601519,33.99220286
2.666600557,-2.552693958,28.39259445
0.370956793,-2.299100605,24.00827383
-0.812221161,-2.282224702,20.49531309
-1.580859992,-2.795520953,17.63554176
-2.39145835,-3.967796337,15.39824904
-3.577645978,-6.046635281,13.94326708
-5.469808125,-9.40298353,13.80916448
-8.371595905,-14.09510025,16.29778746
-12.08827816,-18.2584724,23.31702077
-14.79020383,-16.64048584,33.62100242
-13.61545527,-8.043984386,38.80278126
-9.158623088,-0.999084309,35.74868933
-4.800875365,1.173471772,30.34541402
-2.077974809,1.145408011,25.63415423
-0.718857432,0.771333277,21.77359263
-0.105726042,0.566196742,18.54059938
0.192039735,0.574447787,15.80115066
0.407710192,0.778719971,13.476193
0.673591147,1.21861638,11.51331843
1.102836808,2.030613265,9.890001381
1.852961918,3.497668233,8.651160212
3.191107813,6.129633541,8.036539798
5.558661281,10.67771033,8.869230403
9.479740385,17.41344096,13.44822433
14.57171254,22.56267962,25.37075611
17.11972391,16.04278558,40.08938265
13.07697427,2.143316525,41.91397306
6.26173125,-4.118633663,34.95551727
1.319887858,-4.791094681,28.89237386
-1.375568363,-4.581537118,24.67156041
-2.888030187,-4.970804986,21.6032154
-4.106440477,-6.231941555,19.49497049
-5.573839533,-8.421944048,18.57390142
-7.579381756,-11.41233164,19.45622455
-10.06398923,-14.30389201,22.97039772
-12.24705203,-14.82240726,28.87848179
-12.65458808,-11.22212608,33.92755966
-10.68755071,-6.00787984,34.51680979
-7.685731222,-2.836851181,31.56274881
-5.230970937,-2.026432448,27.70419942
-3.85903136,-2.438509599,24.14033132
-3.444792531,-3.421362621,21.14531672
-3.779686345,-4.900503864,18.83697373
-4.793979014,-7.07583731,17.46127844
-6.550534437,-10.14162763,17.58133029
-9.067164076,-13.74829392,20.20344882
-11.84485148,-15.9734765,26.0770855
-13.34826938,-13.7099394,33.0440112
-12.05950846,-7.669807003,35.87771749
-8.781099682,-2.918533537,33.52259252
-5.629675291,-1.261926414,29.31838044
-3.643311474,-1.349946992,25.28803279
-2.774707886,-2.076584214,21.83857002
-2.712400866,-3.151510166,18.99620896
-3.275086475,-4.717442897,16.83021694
-4.478778691,-7.097515714,15.60002721
-6.483006421,-10.58830817,15.9747966
-9.385134226,-14.82423779,19.26257654
-12.6033133,-17.30062163,26.53702614
-14.13765506,-13.9083374,34.79099558
-12.17313105,-6.349086382,37.20380639
-8.137073671,-1.328388608,33.71501987
-4.63346877,0.022093859,28.89568412
-2.561968651,-0.203413699,24.62732254
-1.639294624,-0.791863006,21.03883805
-1.423053791,-1.480363013,18.02081302
-1.661778596,-2.389678059,15.5182676
-2.3133723,-3.794722871,13.55980784
-3.511050369,-6.103544469,12.34559171
-5.542438522,-9.826071802,12.50724709
-8.734162369,-15.06451083,15.6111545
-12.81649569,-19.46031403,23.94916199
-15.48445405,-16.58784899,35.4839831
-13.53071932,-6.415877731,39.86543963
-8.355586355,0.526091514,35.54220022
-3.806980631,2.195513414,29.77732123
-1.1177955,2.037287841,25.09878884
0.245843976,1.843715422,21.35044005
1.00325149,2.062463961,18.264641
1.642678887,2.800632475,15.7422829
2.487398682,4.224131281,13.81334106
3.831220678,6.671832454,12.71687465
6.021731263,10.58125851,13.18294502
9.350479837,15.79998342,16.90555825
13.31927128,19.35037886,25.86580842
15.33993333,15.06237024,36.61785228
12.74149131,5.116300891,39.26318558
7.622154006,-0.726127945,34.49861514
3.453450222,-1.929139279,28.95378942
1.069037429,-1.695607605,24.45586891
-0.116195504,-1.490341201,20.80478617
-0.760757249,-1.650815649,17.76930934
-1.293038725,-2.250840883,15.25308407
-1.991410062,-3.43000399,13.2540951
-3.112443917,-5.501537307,11.91984784
-4.985842496,-8.958641305,11.76857505
-7.999539215,-14.1099854,14.18911539
-12.12948452,-19.30231819,21.65574367
-15.48673886,-18.25218682,33.74195466
-14.4249578,-8.225824167,40.34407481
-9.311710274,0.119536928,36.83005462
-4.308989811,2.487040648,30.81672883
-1.221370365,2.450002774,25.89821594
0.375770328,2.258746944,22.02722997
1.270060232,2.521357962,18.88416211
2.02368119,3.383945111,16.36131797
3.010349487,5.026677646,14.52439201
4.553959041,7.780158199,13.71017351
6.989339072,11.94027087,14.8365339
10.44122215,16.76703392,19.68952242
13.92852703,18.35311686,29.18227646
14.65944437,12.14240847,37.67493818
11.26016873,3.43461906,37.68831584
6.533114728,-0.632037971,32.65628894
3.083170455,-1.22404403,27.55652876
1.217584454,-0.879265338,23.36010736
0.355213047,-0.570573425,19.87692648
-0.029076898,-0.465779314,16.93410326
-0.238948022,-0.543071982,14.43426782
-0.432094973,-0.798141773,12.31251297
-0.709528166,-1.297086728,10.52481217
-1.180267816,-2.207974212,9.05923941
-2.016948537,-3.859886804,7.984967628
-3.521596428,-6.831997402,7.614694726
-6.184631325,-11.91972869,8.99337422
-10.50489232,-19.0390853,14.90473943
-15.62482124,-22.7633168,28.68204924
-16.97139325,-13.13267525,42.14337166
-11.66985896,0.219570116,40.89342572
-4.885324146,4.792357188,33.55184808
-0.412939294,4.990056369,27.93288155
1.97302949,4.85795542,24.05479079
3.390727943,5.456945807,21.27601038
4.660054628,6.954126686,19.51314543
6.256734565,9.344267815,19.092131
8.378243528,12.3060043,20.69200193
10.77598667,14.55288532,24.91407744
12.43894796,13.78048483,30.66741868
12.06496954,9.486453475,34.26357074
9.713306707,4.950188773,33.51578652
6.917213899,2.709690544,30.23371258
4.890203771,2.39478587,26.54794061
3.898764215,3.032074052,23.25610483
3.780489956,4.207375272,20.56888747
4.381457714,5.954280664,18.66122508
5.682331075,8.465433342,17.90130239
7.728023308,11.73217054,19.02009787
10.34303041,14.80714085,22.97208792
12.59926559,15.13310109,29.43883321
12.84458742,10.9343836,34.63271868
10.55400936,5.364014895,34.80395734
7.331138552,2.267481856,31.44024581
4.818559685,1.605494557,27.38756457
3.461142897,2.07708534,23.73565784
3.060607106,3.03958408,20.67308936
3.381366275,4.452968535,18.27263248
4.354405635,6.554408513,16.73854012
6.068516551,9.620224324,16.59164817
8.618581465,13.49449455,18.87756266
11.64959479,16.45080586,24.72079259
13.65204436,14.87194712,32.5638123
12.69592514,8.44198821,36.55246123
9.258214943,2.834793579,34.47039039
5.730567218,0.751498515,30.02553454
3.431194417,0.708332272,25.74241824
2.343814818,1.324773648,22.08750642
2.089183021,2.187752001,19.02988013
2.413520462,3.385690358,16.5571158
3.275844374,5.219714297,14.77925326
4.820499495,8.101956475,14.07785773
7.297952606,12.31037339,15.42679793
10.73974355,16.9229337,20.58721918
14.01545148,17.87218598,30.04658853
14.37070063,11.3183424,37.73639475
10.83800054,3.11252946,37.14795399
6.281384657,-0.505974944,32.13680887
3.042671343,-0.963817007,27.17240843
1.322003954,-0.584117858,23.06227294
0.557910837,-0.218352458,19.63245328
0.269108265,0.012522916,16.72744504
0.193901067,0.171445096,14.25530918
0.223028387,0.336206605,12.15042615
0.330390272,0.581745542,10.36083191
0.539842927,1.005949362,8.84778637
0.923216072,1.773652206,7.595114699
1.624951949,3.186606009,6.644666445
2.91639035,5.79022222,6.219029892
5.271522745,10.44011635,7.121749502
9.314550013,17.66068295,11.76986662
14.8212243,23.73539288,24.48168818
17.79841245,16.89519926,41.02461362
13.40163851,1.340479553,43.00369238
5.9399595,-5.301685923,35.33879418
0.639203208,-5.854900103,29.16896461
-2.218910152,-5.624033268,25.16341228
-3.838471673,-6.092338159,22.44388652
-5.158809278,-7.446024607,20.81432968
-6.695451948,-9.578970303,20.53633369
-8.612518089,-12.04695403,22.12654791
-10.62453261,-13.64372425,25.84418667
-11.86456587,-12.67831556,30.47290845
-11.40956245,-9.129432375,33.15688218
-9.432686865,-5.502242558,32.44797663
-7.126293662,-3.644340678,29.67090237
-5.446750946,-3.390781297,26.45719451
-4.660859696,-4.065836398,23.55701007
-4.689405873,-5.349412596,21.27047622
-5.431229164,-7.236837131,19.87332269
-6.849658144,-9.757026986,19.82255607
-8.858034126,-12.53310452,21.78692029
-11.01114892,-14.20180274,26.09616246
-12.24458168,-12.82384037,31.23859545
-11.52421352,-8.65490925,33.85185126
-9.20408119,-4.789284809,32.653769
-6.699008864,-3.036081721,29.46847546
-4.975479379,-2.926436711,26.02824061
-4.214239695,-3.678362687,22.9923575
-4.278385449,-4.995257478,20.59290137
-5.055706856,-6.929711997,19.07422083
-6.53422087,-9.588852702,18.90034511
-8.680359668,-12.68353196,20.83923959
-11.09291394,-14.79839189,25.46470858
-12.61485378,-13.55374079,31.35859321
-11.94986867,-8.882436891,34.56491497
-9.385634935,-4.435932777,33.33166316
-6.569265424,-2.448022791,29.83629017
-4.624886486,-2.291655586,26.11419573
-3.725910393,-2.998172388,22.8402026
-3.680341639,-4.213035387,20.1855431
-4.340382791,-6.009072095,18.32214688
-5.702787299,-8.599068027,17.63495486
-7.824794218,-11.96784198,18.89726209
-10.51792827,-15.08303271,23.10889166
-12.78252906,-15.21488474,29.84561397
-12.89225513,-10.66208448,34.99859657
-10.4159929,-4.97619457,34.86406337
-7.104177164,-1.98745031,31.28955891
-4.594730734,-1.424595386,27.16433771
-3.267021223,-1.929308886,23.49084525
-2.886152892,-2.882413774,20.41386326
-3.207756387,-4.265842247,17.9876073
-4.165912629,-6.33272532,16.39927995
-5.861072582,-9.390899008,16.15018507
-8.419640392,-13.36458113,18.29372462
-11.55016398,-16.62880757,24.10110431
-13.76983324,-15.38248468,32.30658664
-12.97548603,-8.806545264,36.83560775
-9.474105783,-2.800485982,34.89338332
-5.775559093,-0.517319114,30.33703843
-3.334106354,-0.418266961,25.94190339
-2.14951105,-0.989347159,22.20369316
-1.810371049,-1.758565103,19.0654346
-2.027744456,-2.784947722,16.48281674
-2.728776997,-4.341908584,14.50909382
-4.031207084,-6.836235051,13.40130114
-6.198793032,-10.69942796,13.89732403
-9.45483296,-15.69846542,17.62731568
-13.23607727,-18.86662506,26.30091551
-15.04901916,-14.58765953,36.3561023
-12.50947385,-5.230874461,38.72811354
-7.64173325,0.297086684,34.19447756
-3.667427209,1.477319247,28.81819952
-1.39138699,1.230507583,24.37201974
-0.290170088,0.931728545,20.72246333
0.239940076,0.888285151,17.65891186
0.580352444,1.124463868,15.07123768
0.950356754,1.683186283,12.90202764
1.515638105,2.721082582,11.14320499
2.478392185,4.568166131,9.894269844
4.154131053,7.782302264,9.554987696
7.001022519,12.98122776,11.34240545
11.30901159,19.39268486,18.02911001
15.70493348,20.86403237,31.35642601
15.84621345,10.63413227,41.55353399
10.5152654,-0.299001518,38.97482675
4.565925065,-3.722867592,32.2667032
0.76190599,-3.811287324,26.97690268
-1.255162751,-3.692542106,23.06515764
-2.455409818,-4.213743042,20.06911116
-3.550555517,-5.566161117,17.91369624
-4.998773935,-7.898243639,16.8534712
-7.107747694,-11.26476044,17.58105812
-9.916899807,-14.93370667,21.25430308
-12.66720452,-16.24301602,28.2200222
-13.49135403,-12.26637429,34.8592085
-11.29248139,-5.734068098,35.95409189
-7.672780754,-1.799436432,32.49087897
-4.706116586,-0.834966733,28.07880429
-3.020904628,-1.184730913,24.12291349
-2.375438463,-1.963356773,20.78068773
-2.442688139,-3.039325789,18.03370767
-3.079341847,-4.622395233,15.94501449
-4.343524016,-7.074722605,14.78004635
-6.436778475,-10.73868657,15.24996115
-9.495827685,-15.25931922,18.79975311
-12.91199156,-17.88018804,26.68340242
-14.47178047,-13.99438911,35.52117092
-12.21551559,-5.775469337,37.73960782
-7.860585954,-0.662473876,33.78811406
-4.211741147,0.568137382,28.75228649
-2.095986546,0.314504996,24.41715716
-1.130028294,-0.175507883,20.79943441
-0.814564895,-0.637610146,17.74479755
-0.856953869,-1.149873964,15.16134862
-1.159896435,-1.889682419,13.00317271
-1.76858811,-3.115398989,11.28100929
-2.857659958,-5.231713369,10.14187054
-4.754808528,-8.838965646,10.11357288
-7.909982186,-14.41333293,12.70188354
-12.39208223,-20.31781754,20.8537455
-16.13846196,-19.20779838,34.49289191
-14.85055791,-7.655605606,41.64255876
-9.062873135,1.378969682,37.29832611
-3.632798122,3.603040275,30.85594957
-0.372309416,3.496654819,25.93443442
1.344331543,3.460032759,22.21295438
2.426189104,4.087684953,19.32801782
3.502831125,5.542976359,17.25845981
4.992774022,8.005811518,16.29445481
7.197055837,11.55754583,17.1950648
10.14442118,15.39465646,21.23326113
12.98228584,16.55523339,28.72912
13.66627289,11.99005229,35.53006844
11.15577312,5.108811578,36.19613433
7.333482867,1.281476532,32.34949475
4.327176056,0.467944154,27.79700565
2.661172696,0.856978874,23.7997865
2.019941983,1.583105073,20.43105568
2.048177931,2.536590063,17.63614517
2.590660704,3.925356053,15.43738037
3.69714408,6.11250832,14.02049562
5.581599,9.529666249,13.94845042
8.494543707,14.22631363,16.5462468
12.18795973,18.25185588,23.67647664
14.77648106,16.37553879,33.86614994
13.47297343,7.77630473,38.71667824
9.013092444,0.945866115,35.53790166
4.730407946,-1.111794365,30.17159012
2.075414479,-1.05683319,25.50221356
0.759813924,-0.672444748,21.66686857
0.177879047,-0.443826546,18.45011651
-0.086158966,-0.402590916,15.7214828
-0.251523947,-0.516156071,13.40136468
-0.43300617,-0.795528644,11.43224717
-0.715531626,-1.323391161,9.775232804
-1.207033923,-2.286305463,8.424762655
-2.089920048,-4.041336974,7.464174477
-3.688100154,-7.211400902,7.250184729
-6.52309149,-12.62010725,8.966656345
-11.07543503,-19.94522512,15.69660393
-16.18046169,-22.73507924,30.50626612
-16.81144735,-11.46301421,43.05754877
-10.88182337,1.408281006,40.29422349
-4.141546163,5.177987722,32.86817371
0.107675622,5.191402584,27.49647963
2.361577345,5.124328385,23.8207716
3.754121577,5.847389307,21.23788293
5.067766122,7.471222583,19.7237953
6.734569944,9.92718558,19.65547093
8.877910081,12.73463417,21.70032889
11.11740113,14.40484829,26.19226884
12.36310252,12.87547678,31.50378503
11.55678798,8.491444398,34.08584206
9.122874301,4.549020808,32.72111571
6.553009319,2.831092291,29.40401328
4.814210786,2.763901712,25.89185267
4.057535121,3.532870588,22.81065756
4.127043765,4.849652541,20.36902988
4.906762195,6.785345726,18.7979389
6.393309558,9.476278101,18.55742077
8.575174787,12.67839777,20.44325256
11.07969093,14.98992836,25.13150433
12.7337485,13.8730546,31.3028725
12.13214163,9.053212909,34.8041065
9.498790736,4.359588919,33.61861262
6.561516398,2.249236617,30.02635045
4.520861982,2.057998841,26.20286305
3.557322496,2.737605712,22.84174249
3.458625613,3.901124967,20.09336522
4.059405761,5.619293242,18.10010575
5.352518624,8.132795137,17.20549706
7.421167695,11.52635665,18.14799549
10.16483991,14.97907102,22.02981076
12.70967717,15.8104012,28.89089249
13.23840115,11.60090531,34.90202489
10.93137741,5.441455557,35.48161383
7.452763562,1.914859875,31.98981747
4.685583785,1.116003083,27.71278089
3.152697016,1.527212688,23.88052552
2.619128973,2.38069414,20.6496539
2.795961328,3.594218719,18.03482335
3.575452532,5.400099003,16.15214609
5.039028115,8.150654479,15.37052584
7.368832481,12.03802032,16.57418118
10.53420649,16.15545148,21.24311617
13.49858079,17.01353086,29.62649463
13.91131288,11.43098814,36.60075015
10.87855783,4.060816408,36.49656204
6.75522176,0.465344779,32.07260855
3.706157079,-0.116947247,27.34282681
2.071068422,0.303568653,23.30696243
1.420867611,0.906891871,19.91556951
1.356329376,1.605568816,17.06448905
1.694238787,2.5753817,14.71490545
2.445935716,4.119548013,12.91843157
3.788046547,6.68073263,11.93225536
6.04439775,10.77699718,12.53601057
9.519257015,16.27569691,16.5729061
13.66460472,19.89604512,26.21161842
15.63046309,14.91673009,37.46446217
12.64903233,4.343869305,39.64033633
7.235293554,-1.388592265,34.39049027
2.992312424,-2.413173087,28.74537985
0.605782309,-2.170021499,24.28311752
-0.610780573,-2.088327795,20.70185868
-1.357754251,-2.493831047,17.76853052
