X1,Y1,Z1
-1.318007881,-8.698198508,0.881797923
0.393812255,-9.487806132,0.355996009
2.288493209,-9.962845793,0.236614297
4.251867691,-10.07294672,0.244562764
6.186914594,-9.784950223,0.351326824
7.984893798,-9.08406637,0.659074734
9.491287478,-7.980682221,1.577602178
10.38918925,-6.531261645,4.600454786
9.834923997,-4.907476213,13.88996049
6.367686224,-3.549812895,28.39864091
1.406778456,-3.033038033,23.24243145
-1.063714275,-3.28566309,8.774424853
-1.375167701,-3.820955998,2.610879457
-0.863349758,-4.363793162,0.837067473
-0.051755671,-4.807733864,0.340429416
0.891437479,-5.10288199,0.194996705
1.892557373,-5.218414874,0.157044015
2.899890791,-5.133566238,0.161221703
3.865579447,-4.836142576,0.191770761
4.741377264,-4.322943601,0.250477539
5.477927789,-3.600653721,0.349641903
6.024819142,-2.686852229,0.511653318
6.330955854,-1.611064986,0.766896044
6.346634065,-0.415692493,1.138310779
6.031497027,0.843925603,1.59728166
5.373513854,2.102171355,2.003038703
4.413465113,3.290816358,2.121080107
3.246350251,4.350651974,1.815673909
1.977303493,5.239629093,1.231971904
0.669218903,5.930486551,0.668764373
-0.661562452,6.40169652,0.305586669
-2.010548234,6.63154862,0.134245422
-3.357472984,6.598909629,0.070451243
-4.662396857,6.287293383,0.048806945
-5.873575441,5.688578691,0.040190396
-6.935159354,4.805282623,0.035562925
-7.791979244,3.651720328,0.032638466
-8.392700626,2.254455929,0.030798748
-8.692446421,0.652199239,0.029819072
-8.655218385,-1.104828371,0.029616411
-8.256114288,-2.95606182,0.030203745
-7.483254633,-4.832284536,0.031694343
-6.339325472,-6.657817305,0.03434008
-4.842649986,-8.353153162,0.038624233
-3.027722997,-9.83796898,0.045471721
-0.945179084,-11.03442799,0.056751168
1.338753616,-11.87068178,0.076595392
3.743040042,-12.2845017,0.115335584
6.171827268,-12.22708406,0.203103374
8.50936156,-11.66754105,0.445457633
10.58929003,-10.60073676,1.292695282
12.02704729,-9.072336819,4.982595551
11.40143882,-7.292647346,21.15941895
5.435933033,-6.005551678,48.22302755
-1.382050318,-6.136434359,25.4203035
-2.813253381,-7.12510728,5.998675982
-1.907557223,-8.198303921,1.443961262
-0.344679697,-9.088013403,0.484865793
1.46938074,-9.694012407,0.26178689
3.393479697,-9.957797546,0.227846148
5.329897195,-9.839688236,0.286995173
7.179012185,-9.316975084,0.478950157
8.815498256,-8.387959156,1.023796536
10.02598359,-7.084014566,2.729652773
10.29099141,-5.508539141,8.273531941
8.365980789,-3.950434724,21.56315345
3.677919953,-2.976543264,28.26255194
-0.169829229,-2.891102629,14.65577069
-1.335887455,-3.310183348,4.691562687
-1.165150771,-3.8445692,1.422317799
-0.520072693,-4.328866894,0.504498441
